rank,content_id,priority_score,decline_probability,business_value_score,archetype,recommended_action,reason_codes,content_type,main_intent,days_since_last_update,impressions_90d,clicks_90d,ctr,engagement_rate
133,content_72c8c4a76ef1,0.5004499548939115,0.7149275136132706,2.317882073886354e-06,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,98,5,0,0.0,0.0
134,content_643b51c0a848,0.5001497259652794,0.7135337286077075,0.0022537197996140945,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,98,890,0,0.0,0.0
135,content_7e59e5b05d2d,0.5001178041862976,0.7144540059804252,0.0,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
136,content_43756d6227dd,0.4999378837681158,0.7141969768115941,0.0,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,1,0,0.0,0.0
137,content_9a5b8476eb7b,0.49938859579101363,0.7119194428763117,0.003483285925318227,stale_high_risk,Review and refresh content,high_decline_risk | content_stale,keyword article,transactional,106,1805,6,0.33,11.11
138,content_2d953d501d3c,0.4992623514861392,0.7132301922829292,4.0562936293011195e-06,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,8,0,0.0,0.0
139,content_d0b3aef66944,0.49925507583187495,0.7132212885581707,5.794705184715885e-07,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,92,2,0,0.0,0.0
140,content_65ce101bd739,0.4991701556277702,0.7130166882200197,0.00019491291252128726,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,92,4,0,0.0,0.0
141,content_2a228ce7aa1b,0.49911630264512635,0.7128194662951335,0.0004755874617763696,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,155,0,0.0,0.0
142,content_dea0d86223f3,0.49891343506784913,0.7125534965432118,0.0004199582920030971,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,59,0,0.0,0.0
143,content_093db3119b96,0.4987702530883372,0.7125212343035936,1.7963586072619245e-05,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,92,32,0,0.0,0.0
144,content_2200a477481d,0.4985407655836369,0.7121986102458308,5.794705184715885e-06,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,98,11,0,0.0,0.0
145,content_706708d55936,0.49850014743244403,0.7120595336552681,0.00019491291252128726,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,4,0,0.0,0.0
146,content_901b40631379,0.49847589906177037,0.7121084272311006,0.0,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,98,1,0,0.0,0.0
147,content_96fa31b9f575,0.4983780358428705,0.7117975809098129,0.00039909735333811994,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,23,0,0.0,0.0
148,content_1a46f575e474,0.4981915813349067,0.7116972921597085,1.158941036943177e-05,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,92,21,0,0.0,0.0
149,content_3261a57ccfeb,0.4981628226627778,0.7115766477491418,0.0001972307945951736,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,8,0,0.0,0.0
150,content_fd93c477fff0,0.49810843951535755,0.7101635057862595,0.003313284883253096,stale_high_risk,Review and refresh content,high_decline_risk | content_stale,keyword article,transactional,106,1205,2,0.17,7.69
151,content_abe37bcc8db9,0.4979074016505474,0.7107752158793798,0.0012158351166054507,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,89,99,0,0.0,0.0
152,content_24706e54a64c,0.4977558680749621,0.7106882222845802,0.0009137082525199427,stale_high_risk,Review and refresh content,high_decline_risk | content_stale,keyword article,commercial,89,321,1,0.31,25.0
153,content_beaff0b75e20,0.49730869268741656,0.7103572071035781,0.00019549238303975884,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,5,0,0.0,0.0
154,content_9c5cac171e63,0.497295035258085,0.7104165120499631,1.158941036943177e-05,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,21,0,0.0,0.0
155,content_a553f5358ee1,0.49720956363561086,0.7100500160287421,0.0005818413849715038,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,5,0,0.0,0.0
156,content_8d3971bfd976,0.49656968812327523,0.680052828200055,0.06844236127745602,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,98924,28,0.03,0.0
157,content_3d25f2a8e2ff,0.49567638745296005,0.7080258391719418,0.00019433344200281568,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,3,0,0.0,0.0
158,content_7751a002ea43,0.495634440828461,0.7080479594609762,2.8973525923579425e-06,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,6,0,0.0,0.0
159,content_fc1213c8f132,0.4956185438343275,0.7080264911918965,0.0,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,98,1,0,0.0,0.0
160,content_ecef382bc4ff,0.4955910232061782,0.7077073593914995,0.0006529054404286758,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,transactional,106,461,0,0.0,0.0
161,content_fb5d45e07ce9,0.495508866119198,0.7077000087413918,0.000396200000745762,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,18,0,0.0,0.0
162,content_035b17df40a9,0.4943835917055173,0.7062602871089615,4.635764147772708e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,9,0,0.0,0.0
163,content_35de81fa684f,0.49422909264098147,0.7059525632311474,0.0002076612639276622,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,26,0,0.0,0.0
164,content_9a1cd75f0ee6,0.4941398708035551,0.7055821998270421,0.0007744364154189048,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,98,4,0,0.0,0.0
165,content_a10111bc536d,0.49402180131862383,0.7055776172109207,0.0003915642365979893,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,98,10,0,0.0,0.0
166,content_cbb55a6e67e4,0.4938886335153183,0.7049724387546685,0.0013597546235012382,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,14,0,0.0,0.0
167,content_31b37ae51c0c,0.4938874229786101,0.7055534613980144,0.0,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,102,1,0,0.0,0.0
168,content_ec9134ab6c04,0.4936620846747596,0.705231301190863,5.794705184715885e-07,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
169,content_a200afcd5609,0.4932849285834456,0.7046907683631447,4.635764147772708e-06,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,98,9,0,0.0,0.0
170,content_f4112cc1e668,0.4932797662824396,0.7046846353699614,1.7384115554147656e-06,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,4,0,0.0,0.0
171,content_bfd5fbed5749,0.49326587119657606,0.7043234468351046,0.0007981947066762399,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,45,0,0.0,0.0
172,content_1033787c1e0e,0.4928663684425541,0.7040928253047283,4.635764147772708e-06,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,9,0,0.0,0.0
173,content_73ea2e79f832,0.4925170629480086,0.703595804211441,0.0,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,1,0,0.0,0.0
174,content_454ad2864776,0.4919765036878921,0.6895148237263976,0.031053756931379448,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,transactional,106,16190,47,0.29,2.6
175,content_352847c9fbf2,0.4916524796790454,0.7022778961839367,0.0001931745009658725,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
176,content_8670bdb4ea0e,0.49134953962330746,0.7019279137475821,0.0,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
177,content_647f7e8b6a61,0.4912893406185949,0.701758629408563,0.00019433344200281568,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,102,3,0,0.0,0.0
178,content_07f7cbf34eef,0.4911830359374307,0.6995604642981729,0.004969036429032403,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,4779,7,0.15,0.0
179,content_3fe487b44ba6,0.49108380062887197,0.7014654975408318,0.0001931745009658725,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
180,content_ebc1218e6383,0.4910361014173782,0.7010643082198195,0.000970285545015325,stale_high_risk,Review and refresh content,high_decline_risk | content_stale,keyword article,commercial,106,752,1,0.13,0.0
181,content_e0720ca9366c,0.49091045946819645,0.701134333205929,0.0003880874134871598,stale_high_risk,Review and refresh content,high_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,4,0,0.0,33.33
182,content_213de49d5c4b,0.49087882653692544,0.7011724290649717,0.00019375397148434407,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
183,content_73138e49f25d,0.4904760775718691,0.6976037918742113,0.007178077533070752,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,9618,3,0.03,0.0
184,content_d9dfe5461b23,0.49033614293973354,0.6988096981978456,0.003897847337472321,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,2007,8,0.4,0.0
185,content_823ea9b9b355,0.4901555320373258,0.6991374198141724,0.002531127224683899,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,4369,0,0.0,0.0
186,content_865fd632a1f3,0.4900904316958979,0.6892486555625712,0.025387909340326895,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,39246,10,0.03,0.0
187,content_e1b24ff1f2e0,0.49008968244055007,0.7001281177722144,0.0,high_risk_ctr_opportunity,Review title and snippet opportunity,high_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
188,content_1162806e4b35,0.4899666415769962,0.6950878252515837,0.01135054633629215,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,15715,6,0.04,0.0
189,content_02c4842fefe7,0.4899261054205103,0.6998941879705068,5.794705184715885e-07,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,transactional,98,2,0,0.0,0.0
190,content_884c401ce126,0.4899214689213377,0.6994490329347639,0.0010238195566765213,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,101,0,0.0,0.0
191,content_61ec52007f84,0.489911755220882,0.6942736288595398,0.013067383397347166,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,15214,13,0.09,0.0
192,content_0022a6b4290f,0.4898190073760579,0.6887991280618457,0.025532059109219726,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,29747,22,0.07,0.0
193,content_dfe2c580ab23,0.4896048942273474,0.6994355631819249,0.0,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
194,content_b5716f2631dc,0.4895488902655474,0.6959016020360517,0.008059229467704229,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,11882,4,0.03,0.0
195,content_847c0e9b2eb6,0.4895471448234655,0.6992718553794336,0.00018948685954020946,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,328,0,0.0,0.0
196,content_15573a52b6e7,0.4893211043268021,0.6978480059932574,0.002758333771740073,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,94,0,0.0,6.67
197,content_afa114dc512c,0.4892517815431463,0.69549988313769,0.00800621115587778,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,10277,6,0.06,0.0
198,content_9d477524d051,0.4891367190891304,0.6987664932113927,5.794705184715885e-07,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
199,content_5e2d7ea6844d,0.48899741172922473,0.6968905174135108,0.003913498465890627,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,4651,3,0.06,0.0
200,content_2b074219d79d,0.48887864809602777,0.6980962221755954,0.0007043085770368657,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,293,1,0.34,0.0
